Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
East Asia & Pacific (excluding high income),EAP,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,2636984,2783991,2997270,3212858,3475500,3752985,4022545,4533407,5396205,5922771,6568884,7331718,8033106,9176101,10487348,12279954,14673159,18615393,25771713,37801787,53913298,71003884,88777565,107725236,130556188,168487101,206295897,242159053,291577092,348885015.5,380766223,408349682,413859952,403819036,384078063,367141211,351508639,343383184,321487259,299082018,265180391,239986749,233463010,224851161,225262410,215529697,213009145
Early-demographic dividend,EAR,Fixed telephone subscriptions,IT.MLT.MAIN,3271621,3271621,3271621,3271621,3271621,4522670,4766221,4766221,4766221,4766221,6969893,6981335,6981335,6981335,6981335,11213830,12215179,13201075,14362306,15556129,16552251,18998544.1,20705960,22112089,23975678,26086750,28616702,31377775,34756413,37955842,41485025,46238591,52006590,58710243,67143391,75442983,84394744,94383280,104625355,117004834,129334091,142555096,151696438,160282963,173891036.5,190917580,188367427,195353001,208499660,212517252,216614951,213255860,212120848,199548720,184264215,172081320,175127126,173760349,165631690,167515441,171325438,166418864
East Asia & Pacific,EAS,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,42451329,45449331,47921463,50608385,53500755,56470761,58665538,62110196,65888334,69076339,72800801,76858309,81242280,86963037,92969183,99404893,105904156,113367439,123963126,140005661,159705771,180990419,202694251,219034890,248071663,287161422,324443842,360379337,409243049,464477446.5,495148651,519103783,520507020,508617214,512863459,497065803,481743681,472891336,451418707,424084249,388833464,362757222,354626735,343141568,339239316,326796443,321555954
Europe & Central Asia (excluding high income),ECA,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,11675803,12831788,14605838,15860110,18022543,19108332,21348126,22904710,24958939,26836806,28827013,31208247,34130290,37614045,40972643,44357471,47957978,51034579,54138538,56131266,58409498,61680811,65777173,68665973,72188342,74831291,77394436,80343013,81659318,88635514,89913551,94630954,97207306,97560325,97124265,97191904,95855937,92091028,89630084,85074889,79627790,75096940,73072352,68466716,64803124,62698288,
Europe & Central Asia,ECS,Fixed telephone subscriptions,IT.MLT.MAIN,24818953,24818966,24818966,24818966,24818966,35332243,35334208,35334208,35334208,35334208,51560564,51560560,51560560,51560560,51560560,83576323,90678201,99472879,108313928,119034576,127465832,136220061,143530526,151307995,159009869,166730563,174207145,182882191,192941447,203664051,216179181,226785851,236942235,246565758,255886404,267076051,278285814,290725392,300725856,310450876,319863537,323460303,327713608,328182801,334420266,334057464,338654540,333437476,330283074,337699026,333946465,328041959,318955612,314696710,307543877,297976037,290245849,284090342,273568274,264893871,258047232,188670688
Ecuador,ECU,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,48000,48000,48000,48000,48000,90000,90000,90000,90000,90000,165000,176000,185000,200000,217000,227000,241700,259710,264898,264086,268538,286413,335444,383589,454158,490508,491394,531349,598287,658115,697929,800763,900384,990842,1129528,1224431,1335772,1411055,1530700,1590755,1679568,1775232,1823120,1906478,2013223,2085659,2210608,2308672,2394771,2441690,2512657,2451623,2415204,2360581,2195840,2063044,1846666
"Egypt, Arab Rep.",EGY,Fixed telephone subscriptions,IT.MLT.MAIN,220503,220503,220503,220503,220503,,220503,220503,220503,220503,290500,290500,290500,290500,290500,345000,353000,362000,374000,392000,,430000,477407,583377,640610,892512,1076450,1118000,1200623,1394276,1602067,1816530,2027680,2234715,2456161,2716213,3024947,3452707,3971518,4686361,5483601,6694894,7794763,8735653,9464147,10396148,10807678,11228849,11852539,10312559,9618123,8714286,8557497,6820892,6315915,6235133,6118250,6604849,7865286,8760436,9858331,11030900
Euro area,EMU,Fixed telephone subscriptions,IT.MLT.MAIN,13019254,13019262,13019262,13019262,13019262,19354961,19354961,19354961,19354961,19354961,29745753,29745752,29745752,29745752,29745752,46317187,50821011,56070012,61735783,67520362,73306808,78618711,83354869,87847546,92291498,96695759,100435910,104481603,109164204,114667172,122392433,127866375,133300380,137873921,142553015,148406995,152886447,157096143,160699484,163755083,167869322,168881264,169968293,169126749,168606327,168916147,170525230,164982483,161696172,171442202,169932488,166887626,163526136,160106322,157122026,155081059,154784855,153740023,150198617,145658389,142587337,104446792
Eritrea,ERI,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13011,13335,15192,17540,18919,21979,24308,27375,30554,31249,35897,38078,39271,37712,37541,37412,40415,48473,54232,58473,60090,61935,64000,66000,66086,66170,,66000,66000,
Spain,ESP,Fixed telephone subscriptions,IT.MLT.MAIN,1302750,1302750,1302750,1302750,1302750,1775000,1775000,1775000,1775000,1775000,2845000,2845000,2845000,2845000,2845000,4698000,5118000,5679000,6185000,6698000,7228800,7654200,8017690,8453700,8881727,9340458,9785300,10236408,10971635,11797159,12602600,13264360,13792156,14253470,14685406,15095377,15412785,15854448,16288605,16480426,17104000,17531000,17640745,17759164,17934477,19460832,19865037,20192505,20576070,20244312,20181424,19889038,19574626,19384245,19236519,19373709,19487737,19587220,19762671,19639778,19455658,19075931
Estonia,EST,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,120000,130000,160000,170000,190000,200000,230000,240000,250000,260000,270000,280000,290000,298000,310000,320000,332007,339370,349720,377884,411678,438811,468593,498556,515486,522816,506292,475000,461000,444031,442045,451912,495492,498129,492759,482211,471908,448212,426490,407289,387607,370589,362117,345690,324388,304728,296620
Ethiopia,ETH,Fixed telephone subscriptions,IT.MLT.MAIN,8636,8636,8636,8636,8636,17000,17000,17000,17000,17000,33000,33000,33000,33000,33000,45250,52100,57190,59326,61165,64065,68792,74562,83798,89844,95573,103186,106131,105985,115843,125398,133091,127041,132478,137731,142452,148739,156538,164140,194494,231945,283683,353816,404790,484368,610347,725046,880088,897287,915058,908882,829008,797501,761450,820000,890642,1147000,1181000,,1252000,1252000,
European Union,EUU,Fixed telephone subscriptions,IT.MLT.MAIN,16721143,16721151,16721151,16721151,16721151,24706579,24706584,24706584,24706584,24706584,36638821,36638817,36638817,36638817,36638817,55202871,60326168,66113127,72281407,80536246,86979514,92906790,97990095,103082899,108081076,113083129,117515934,122274160,127710249,133914629,142429053,148716928,155150593,160770854,167099960,174761195,181382413,188142856,194476135,199400273,204877925,206487098,207636132,207063030,206333177,205124144,205322851,198014611,193852925,202240094,198822433,194641974,189549901,187696435,185464047,181611291,179330821,176222024,170787408,164689803,160080468,120757402
Fragile and conflict affected situations,FCS,Fixed telephone subscriptions,IT.MLT.MAIN,1506390,1506390,1506390,1506390,1506390,,2032966,2032966,2032966,2032966,2801571,2831791,2831791,2831791,2831791,3754453,4053305,4312342,,,,6126443,6970208,7499301,8044873,8636676,9237253,9817210,10389724,10934584.5,11467894,11942159,12631517,13244106,13962322,14807266,16382611,17063589,17688070,18522959,19422446,20385356,22192422,23755405,25782003,26233548,28784877,30614414,31944906,33735900,34268118,33932011,33355196,33272816,31717395,30067631,30696649,27320885,21031597,23538205,22555699,
Finland,FIN,Fixed telephone subscriptions,IT.MLT.MAIN,428283,428283,428283,428283,428283,607000,607000,607000,607000,607000,863000,863000,863000,863000,863000,1353000,1430000,1493000,1561000,1646000,1739954,1838000,1928000,2021000,2104000,2189677,2272000,2365000,2470000,2582000,2669697,2717600,2742046,2763132,2801000,2810000,2842000,2861000,2841497,2850305,2848809,2806172,2725607,2567592,2368000,2120000,1910000,1740000,1650000,1430000,1250000,1080000,889500,752200,638800,537200,457300,378000,323000,269000,225000,207000
Fiji,FJI,Fixed telephone subscriptions,IT.MLT.MAIN,5164,5164,5164,5164,5164,7100,7100,7100,7100,7100,9600,9600,9600,9600,9600,16174,17362,18506,19608,21341,23923,24494,25756,26530,28821,29829,33230,34001,35655,39174,42425,45596,49610,53997,59471,64772,70018,71793,76933,81518,86400,92222,97515,102023,105000,112493,115000,121845,129100,136782,129845,129845,88417,70225,75750,72565,74182,75952,56278,51064,48510,
France,FRA,Fixed telephone subscriptions,IT.MLT.MAIN,2193711,2193710,2193710,2193710,2193710,3065000,3065000,3065000,3065000,3065000,4268000,4268000,4268000,4268000,4268000,7099000,8444000,10060000,12010000,13959000,15898000,17743000,19478000,20942000,22086286,23030564,23911096,24803608,25827282,26942452,28084922,29100000,30100000,30900000,31700000,32400000,32900000,33700000,34098847,33887995,33987106,34083938,34124175,33913000,33703000,33707000,34125000,34800000,35100000,40934000,40622000,40370000,39710000,39080000,38805000,38929000,39006000,38728000,38132000,37797000,37759000,
Faroe Islands,FRO,Fixed telephone subscriptions,IT.MLT.MAIN,3208,3208,3208,3208,3208,4765,4765,4765,4765,4765,6910,6910,6910,6910,6910,10529,11400,12091,12709,13279,13781,14639,15517,15921,17040,17673,18311,19441,20816,22053,22825,23716,23741,23256,22637,22246,22856,23557,24032,24851,24952,23156,24408,24292,23958,23823,23043,22459,21822,20924,20175,19561,18685,21577,20999,20083,19078,18021,17188,15783,15341,
"Micronesia, Fed. Sts.",FSM,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,1000,1100,1270,1335,1459,1774,2093,2441,2678,2999,6142,7212,7882,8235,8411,9106,9863,9647,10078,10106,11144,11999,12449,8917,8697,8700,8700,8453,8400,8400,10047,7025,6808,6883,6947,,7000,7000,
Gabon,GAB,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,10440,10500,10969,11000,12000,13000,14000,17000,18877,20754,26288,27630,29834,31398,32000,35000,37253,38698,37978,38974,37233,32075,38415,38654,39128,36476,26497,33165,36460,30381,22499,22611,19252,18498,18758,18946,21235,21818,22291,25428,31708
United Kingdom,GBR,Fixed telephone subscriptions,IT.MLT.MAIN,5037000,5037000,5037000,5037000,5037000,6534000,6534000,6534000,6534000,6534000,9213000,9213000,9213000,9213000,9213000,13230000,13960000,15070000,16358000,17326000,18161000,18797000,19241000,19871000,20546000,21175000,21727000,22664000,23740000,24797000,25368000,25911000,26514000,27336000,28358000,29411411,30677755,31879000,32829000,34021000,35228000,34579000,34737600,34550320,34576487,34068428,33848510,33462200,34191893,33506000,33409000,33252352,33197391,33383853,33238083,33211498,32633398,31768000,31511000,32748000,32730000,32192000
Georgia,GEO,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,220000,245000,260000,270000,295000,320000,340000,360000,380000,400000,420000,440000,460000,485000,510000,540000,556800,572700,570896,525596,554300,567400,616517,628770,671511,508750,569040,640400,667120,683230,570200,553105,556100,618028,620000,1111897,1340488,1275850,1200286,1097364,950167,840431,713826,604848,519802,387698,337923
Ghana,GHA,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,17300,17300,17300,17300,17300,23400,23400,23400,23400,23400,31259,32979,33839,35396,36406,37694,37103,37151,37129,38104,38240,38472,39610,40442,43021,44243,46613,47761,48681,50007,63067,77886,105534,133426,160698,212548,244632,275039,291030,313326,321526,356355,376509,143900,267389,277897,284721,284981,270422,260407,275570,251490,301551,278379,288531,307668,315271
Gibraltar,GIB,Fixed telephone subscriptions,IT.MLT.MAIN,1960,1960,1960,1960,1960,,1960,1960,1960,1960,3600,3600,3600,3600,3600,,,,,,,,,6500,7000,7813,8000,8500,9181,9713,10750,11541,12831,13658,15153,16517,17500,18632,20380,21916,23541,24512,24552,25000,25354,25000,24000,24000,24000,24000,24000,24000,23108,,23400,,17027,19753,17671,16968,17041,17167
Guinea,GIN,Fixed telephone subscriptions,IT.MLT.MAIN,2054,2054,2054,2054,2054,,2054,2054,2054,2054,4700,4700,4700,4700,4700,,6600,6600,,,,10380,11580,13050,14630,14506,13007,12112,10000,11053,11300,11553,10788,11579,9308,10855,16206,19786,15213,21064,24311,25490,25989,26165,26200,25000,23000,22000,27000,22000,18000,18000,0,0,0,0,0,0,0,,,
"Gambia, The",GMB,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,780,780,780,780,780,990,990,990,990,990,1470,1600,1700,1800,1980,2150,2300,2300,2300,2420,2500,3000,4100,5175,5700,6168,10030,14000,16274,18306,19202,21319,24833,25609,29216,33300,35029,38350,41986,42993,44000,46302,48700,48868,48451,48777,50450,64196,64196,55841,45000,37969,32040,44000,60000,60000,
Guinea-Bissau,GNB,Fixed telephone subscriptions,IT.MLT.MAIN,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,,,,1860,3140,3860,4940,5500,5500,5500,5500,5700,5955,6175,6425,6665,6935,7363,7926,7633,8079,6098,11123,9901,11197,10558,9719,9614,6784,4574,4647,4844,0,0,0,0,0,0,0,0,0,,,
Equatorial Guinea,GNQ,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,500,600,700,800,900,1000,1200,1300,1300,1300,1300,1300,1300,2515,2515,3668,3800,5580,5800,6100,6900,8800,9600,10500,10000,10000,10000,10000,10000,13537,14520,14868,14873,15110,11334,10989,11179,10848,11000,11000,
Greece,GRC,Fixed telephone subscriptions,IT.MLT.MAIN,181734,181734,181734,181734,181734,415000,415000,415000,415000,415000,887000,887000,887000,887000,887000,1687000,1806000,1904742,2025307,2156046,2270406,2401169,2534413,2714395,2926885,3116798,3291971,3465815,3618065,3788146,3948654,4190087,4496544,4744016,4976205,5162772,5328794,5430855,5535521,5610931,5659274,5607779,6293806,6300432,6352302,6311656,6170455,5469425,5253695,6000361,5898097,5744955,5461193,5392610,5319159,5260560,5200950,5176475,5114735,4806633,4859182,4913036
Grenada,GRD,Fixed telephone subscriptions,IT.MLT.MAIN,1053,1053,1053,1053,1053,,1053,1053,1053,1053,,1053,1053,1053,1053,3050,,,,,3024,3000,3000,3131,3596,3904,5000,7000,9000,12000,15200,16200,18508,20100,21000,23200,24100,26500,27484,29429,31355,32750,33544,32644,32705,27426,27702,28530,28579,28332,28369,28072,27727,28585,27279,27034,26776,32491,22542,24359,16000,
Greenland,GRL,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,580,580,580,580,580,1560,1560,1560,1560,1560,4673,5454,5993,7113,8337,9559,10103,10721,11060,11770,12325,13300,14729,15757,16561,16605,16770,16860,17555,18475,19599,21116,23361,24968,25617,26180,24217,25330,25248,25128,32151,35983,23159,22818,22040,21822,19896,18910,18000,17200,16000,,9267,8060,7133,6352,
Guatemala,GTM,Fixed telephone subscriptions,IT.MLT.MAIN,17821,17821,17821,17821,17821,24306,24306,24306,24306,24306,37871,37871,37871,37871,37871,47583,52770,64486,74237,78623,82975,88587,98670,106125,117151,128179,130971,132718,138222,158840,190218,202209,214409,231090,245094,286352,338035,429712,517000,610701,676631,756085,845968,944140,1132121,1248161,1354926,1413695,1448891,1413234,1498604,1626341,1743842,1863052,1718298,1718851,2454778,2461109,2436093,1974006,2272467,2319643
Guam,GUM,Fixed telephone subscriptions,IT.MLT.MAIN,2644,2644,2644,2644,2644,4992,4992,4992,4992,4992,6785,6785,6785,6785,6785,12420,11449,11815,12332,21966,25033,27378,29056,30543,32175,32922,27412,29000,32000,35553,39036,43209,46285,65841,63584,69206,69922,71136,75051,77609,74367,80000,70000,65531,65500,65500,65500,65500,65500,65500,65500,,67000,67000,67400,68000,,,,70000,70000,
Guyana,GUY,Fixed telephone subscriptions,IT.MLT.MAIN,5323,5323,5323,5323,5323,6100,6100,6100,6100,6100,7300,7300,7300,7300,7300,14200,15300,,,,,16243,16500,17000,17500,18000,20000,16000,16000,16000,16000,16000,28373,41287,44063,44615,50190,55108,59910,64034,68400,79913,80441,92332,102688,110136,118000,128394,138822,147042,149857,152299,154207,156805,159729,154057,141595,135795,,125000,125000,
High income,HIC,Fixed telephone subscriptions,IT.MLT.MAIN,83841647,83841662,83841662,83841662,83841662,107960394,108041504,108041504,108041504,108041504,146459465,146459461,146459461,146459461,146459461,202259058,213821054,226186761,239905536,254507450,268197385,288655422,299729387,311915388,324025543,337284325,348791161,363586044,380005912,397504614.5,417305057,432929584,448583466,464411671,482190228,501946855,522152373,543645637,555848221,579960753,592049722,592441259,591201746,583258209,575516375,568086630,556949302,536349608,535846940,558518547,552118649,542080463,531236061,523954794,506485455,500587433,492893433,481670544,466798136,453256479,441556201,393276012
"Hong Kong SAR, China",HKG,Fixed telephone subscriptions,IT.MLT.MAIN,79145,79145,79145,79145,79145,,79145,79145,79145,79145,473000,473000,473000,473000,473000,837023,909679,993882,1082408,1172530,1278866,1383667,1476960,1573420,1664372,1764338,1877322,2021394,2190997,2345236,2474998,2642414,2819797,2992056,3149280,3277854,3451241,3646516,3729191,3868794,3925843,3897558,3831829,3806444,3763350,3792912,3835936,4209125,4183017,4277297,4361669,4342230,4381555,4419423,4417856,4331725,4318346,4249372,4196061,4029603,3900599,3856180
Honduras,HND,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,17003,17140,17781,20177,26927,28944,31468,32965,35365,43097,45903,50126,54258,66476,78689,88038,94432,104751,117123,131176,160819,190236,233593,249497,279197,298713,309702,322497,334400,387314,493680,715106,821245,825769,716335,673399,614281,610506,619095,527339,497072,442929,491107,532004,490103,531763,465521
Heavily indebted poor countries (HIPC),HPC,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,179236,184813,184813,184813,184813,307684,309285,309285,309285,309285,434112,469343,472789,491291,513005,686992,793628,837651,883669,941310,986221,1040935,1081355,1132489,1207525,1286329,1371946,1468989,1566769,1684336,1832429,2110566,2325342,2656637,3065957,3521692,3851473,4393741,4800883,5155140,5081438,5610907,5968644,6166312,6631939,6957032,7059877,7037704,6786613,7127180,6691609,6851307,6500549,4718275,5890194,6006794,
Croatia,HRV,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,132000,132000,132000,132000,132000,219000,244914,266799,302480,331627,362000,396000,443000,500000,540000,580000,620000,660000,704619,753924,822988,891217,954616,1027430,1205220,1287061,1389026,1488065,1557969,1633564,1721139,1781000,1825000,1871300,1887600,1882500,1831050,1846700,1878080,1859190,1865729,1848031,1743540,1668265,1568981,1476506,1435977,1401354,1355662,1333661,1299329,1268941
Haiti,HTI,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,20000,24000,26000,28000,31000,34000,37000,40000,42200,45000,45010,45010,45010,50000,60000,60000,60000,65000,70000,72500,80000,130000,140000,140000,145300,150000,108340,108000,107000,50000,50000,50000,41000,41000,5692,5692,5922,5922,5952,6000,
Hungary,HUN,Fixed telephone subscriptions,IT.MLT.MAIN,243400,243400,243400,243400,243400,303753,303753,303753,303753,303753,399065,399065,399065,399065,399065,508023,517000,523000,533000,561000,617200,636600,655200,676400,705400,738800,770100,812700,858200,915900,995839,1128129,1291133,1497577,1774100,2157202,2651215,3095300,3423000,3725779,3798254,3742152,3669200,3602912,3564000,3415715,3360371,3250635,3093996,3068685,2977234,2933313,2960633,2978018,3011253,3094228,3119735,3131598,3079730,3048754,2970347,2955979
IBRD only,IBD,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,28314437,30991305,34475308,37742488,41766274,45000497,49844733,54040677,58025701,62569878,67729209,73108990,78949814,86203559,93442561.5,101963007,111982745,124555385,140802905,163058101,189586165,219982144,253836442,289055713,331838139,390376925,448871910,497820794,556638854,630966268,676016540,702644151,714559056,709644095,688012168,668282063,650314038,637692613,609685885,579043975,540441356,508597859,496012073,477188818,463237181,450208872,418800010
IDA & IBRD total,IBT,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,29866381,32684656,36310230,39720522,43903217,47310477,52650107.1,57073990,61336160,66178047,71607488,77306717,83449772,91010706,98731889.5,107615108,118151012,131141580,147958077,170859849,198278297,229466819,263997470,300028876,343763163,403363143,462855294,513422927,573957652,649851897.5,696671831,724731913,737246721,732465142,713425148,693940847,675347077,662846043,635432757,603247311,562754844,531288028,517195881,495791672,484857453,471891056,434400079
IDA total,IDA,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,486345,486345,486345,486345,737568,762728,762728,762728,762728,1551944,1693351,1834922,1978034,2136943,2309980,2805374.1,3033313,3310459,3608169,3878279,4197727,4499958,4807147,5289328,5652101,6168267,6586195,7155172,7801748,8692132,9484675,10161028,10973163,11925024,12986218,13983384,15602133,17318798,18885629.5,20655291,22087762,22687665,22821047,25412980,25658784,25033039,25153430,25746872,24203336,22313488,22690169,21183808,18602854,21620272,21682184,15600069
IDA blend,IDB,Fixed telephone subscriptions,IT.MLT.MAIN,148725,148725,148725,148725,148725,,226048,226048,226048,226048,,305785,305785,305785,305785,,,,,,,1418049.1,1493970,1651493,1808572,1936485,2117326,2308980,2500124,2851206,3027973,3402630,3666314,4018499,4395728,4792276,5093205,5345795,5559848,5899264,6253724,6556730,7146275,7750593,8366607,9333634,9901008,9583704,9212880,11388170,10763049,10130670,9966535,10432308,9655301,8424072,8510093,8162551,7975110,8006994,8175658,7676551
Indonesia,IDN,Fixed telephone subscriptions,IT.MLT.MAIN,82862,82862,82862,82862,82862,121000,121000,121000,121000,121000,143000,143000,143000,143000,143000,207500,219400,241000,275100,317100,375800,427185,475459,503253,536102,602356,677279,759127,828812,863814,1066222,1295002,1652378,1863947,2462831,3290854,4186030,4982466,5571644,6080193,6662605,7218938,7750035,8058139,10376381,13507830,14820733,19529507,30378071,34809627,40931063,38617480,37982855,30722651,26224974,10378037,10752912,11053303,8303511,9662135,9662135,8998814
IDA only,IDX,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,453568,456943,456943,456943,456943,793519,870110,916448,988773,1061296,1168401,1387325,1539343,1658966,1799597,1941794,2080401,2190978,2307023,2438122,2624128,2765637,2919881,3136673,3406020,3899856,4391470,4815233,5413315,6025760,6732494,7426654,8455858,9568205,10519022.5,11321657,12186754,13103961,13608167,14024810,14895735,14902369,15186895,15314564,14548035,13889416,14180076,13021257,10627744,13613278,13506526,
Isle of Man,IMN,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Fixed telephone subscriptions,IT.MLT.MAIN,332399,332399,332399,332399,332399,623394,623394,623394,623394,623394,981356,981356,981356,981356,981356,1465415,1613644,1726746,1867828,2016066,2149470,2295530,2466364,2668240,2897862,3165214,3487908,3800986,4174278,4588832,5074734,5809929,6796748,8025586,9795304,11978000,14542651,17801696,21593686,26511345,32436134,38536187,41420000,42000000,46198025,50176509,40770000,39250000,37900000,37060000,35090000,32835261,30940618,29032974,27000105,25520000,24404000,23234687,21868192,21004534,20052162,23773751
Not classified,INX,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Fixed telephone subscriptions,IT.MLT.MAIN,110625,110625,110625,110625,110625,165000,165000,165000,165000,165000,234000,234000,234000,234000,234000,330000,357000,386000,412000,436000,483000,536000,579600,613459,669267,703000,750805,796204,842677,916000,983000,1048000,1113000,1170000,1240000,1310000,1390000,1558000,1633000,1737000,1832000,1860000,1975000,1955000,2015000,2052000,2176646,2258626,2222651,2131901,2077978,2046567,2007746,2034473,2022522,1932059,1917742,1872309,1828617,1767393,1678651,1595061
"Iran, Islamic Rep.",IRN,Fixed telephone subscriptions,IT.MLT.MAIN,116417,116417,116417,116417,116417,200000,200000,200000,200000,200000,285000,285000,285000,285000,285000,685000,814000,830000,850800,852840,915122,1025043,1055757,1120670,1202166,1318638,1480235,1661228,1879682,2029038,2199285,2456437,2997852,3597900,4319900,5090363,5824968,6503466,7354992,8371167,9486260,10896572,12887525,15340805,16342050,20339000,22626944,23835000,24800000,25804100,25815161,27766931,28758465,29688558,29376105,30418973,30869311,31069938,30481734,28954855,29093587,29306782
Iraq,IRQ,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,92000,92000,92000,92000,92000,,,,,,250000,275000,300000,325446,390000,470000,560000,673965,677809,675000,712109,669830,714389,680210,649207,638593,639699,650616,649963,675000,675000,675000,1128300,1183300,1034240,1115000,1247512,1364512,1082300,1650136,1720591,1794000,1871000,1900000,1947700,1997000,2031000,3237858,2705028,2859094,2699758,3048736
Iceland,ISL,Fixed telephone subscriptions,IT.MLT.MAIN,33000,33000,33000,33000,33000,45366,45366,45366,45366,45366,57593,57593,57593,57593,57593,75500,73900,74800,77700,80700,84837,87867,91200,93937,97245,102657,113028,117371,121650,125136,130472,135559,140031,143597,148330,148675,156807,165390,173673,184973,196336,196528,187999,192552,190478,193852,188575,186668,199503,190165,193614,191118,180004,168023,171535,168149,164566,146213,124975,115992,107032,100482
Israel,ISR,Fixed telephone subscriptions,IT.MLT.MAIN,64811,64811,64811,64811,64811,172000,172000,172000,172000,172000,369000,369000,369000,369000,369000,597000,641800,686000,730800,786500,859500,922400,977400,1040300,1086000,1180000,1283000,1393000,1471900,1533584,1626449,1703457,1804000,1958100,2137900,2342618,2539117,2675000,2807000,2878000,2974000,3033000,3006000,2913000,2896000,2936295,3004653,3074602,3224000,3316000,3408000,3500000,3594000,3399000,3427000,3412000,3340223,3240000,3200000,3140000,3370000,3500000
Italy,ITA,Fixed telephone subscriptions,IT.MLT.MAIN,3057645,3057650,3057650,3057650,3057650,4540000,4540000,4540000,4540000,4540000,6461000,6461000,6461000,6461000,6461000,9660000,10166000,10778000,11456000,12172000,13017000,13860000,14697780,15601029,16520763,17396112,18252972,19104828,20091532,21265518,22350000,23071000,23709000,24167000,24542000,24845000,25259000,25698000,25986120,26502000,27153000,27353000,27142000,26596000,25957000,25049000,26890339,22417000,22039000,22642679,22536367,22105471,21748814,21098033,20581426,20209324,20267173,20700659,20396603,19519434,19607341,19994902
Jamaica,JAM,Fixed telephone subscriptions,IT.MLT.MAIN,19932,19932,19932,19932,19932,26300,26300,26300,26300,26300,35000,35000,35000,35000,35000,49700,50900,53500,53500,52945,52586,56204,60493,64213,66901,76678,81322,81713,85179,89091,105285,131566,167251,208480,250531,290262,357262,415610,462824,487325,493523,511302,434772,458675,423000,319000,342692,369656,316591,302451,263055,270068,253143,250340,254500,252849,310213,297027,363820,398048,436249,473617
Jordan,JOR,Fixed telephone subscriptions,IT.MLT.MAIN,11606,11606,11606,11606,11606,,11606,11606,11606,11606,18000,18000,18000,18000,18000,,,41012,44508,52356,60533,71641,86074,100000,113666,147873,156024,203059,222908,238292,245782,265211,278265,290086,316593,317007,345527,404333,510875,565273,620000,660000,674511,622572,637811,628000,614000,559000,518990,501238,485529,465388,434437,378411,375483,368938,404112,357203,369145,355537,391486,427517
Japan,JPN,Fixed telephone subscriptions,IT.MLT.MAIN,3632938,3632940,3632940,3632940,3632940,7399000,7399000,7399000,7399000,7399000,16403000,16403000,16403000,16403000,16403000,32377000,34444000,35837000,37214000,38611000,39934000,40275768,41500868,42879293,43958545,45299761,46771989,48419274,50339604,52453639,54527953,56259918,57652436,58830075,60690000,62292000,64037000,65735000,62413286,62053583,61957097,61325782,60772460,60219000,59608000,58053000,56029000,51235000,48426826,66794250,65618748,64668524,64225254,64019263,63557374,63705579,64130388,63954472,63442828,62743196,61978594,61583600
